Alert ID,Ticker,Name,Description,Time
2157895309,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""S"",""price"":1028.75}",2025-04-11T11:00:05Z
2157895309,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""S"",""price"":1028.75}",2025-04-11T10:51:16Z
2157886255,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""S"",""price"":941.1}",2025-04-11T10:46:15Z
2157891671,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""S"",""price"":484.25}",2025-04-11T10:45:14Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":3236.6}",2025-04-11T10:43:34Z
2157895309,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""S"",""price"":1028.75}",2025-04-11T10:43:07Z
2157900320,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""S"",""price"":31.27}",2025-04-11T10:42:51Z
2157891671,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""S"",""price"":484.25}",2025-04-11T10:42:44Z
2157891671,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""S"",""price"":484.25}",2025-04-11T10:34:34Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":60.56}",2025-04-11T10:15:39Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":60.56}",2025-04-11T10:00:05Z
2157885983,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""B"",""price"":943.7}",2025-04-11T09:51:46Z
2157885983,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""B"",""price"":944}",2025-04-11T09:47:08Z
2157884537,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""B"",""price"":4.4445}",2025-04-11T09:43:33Z
2157886255,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""S"",""price"":939.5}",2025-04-11T09:00:04Z
2157886255,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""S"",""price"":939.2}",2025-04-11T08:56:09Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.41}",2025-04-11T08:20:01Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.4105}",2025-04-11T08:17:57Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.41}",2025-04-11T08:12:17Z
2157895916,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""B"",""price"":544.75}",2025-04-11T08:11:40Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.562}",2025-04-11T08:10:09Z
2157896144,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""S"",""price"":542.75}",2025-04-11T08:04:33Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.542}",2025-04-11T08:02:04Z
2157891671,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""S"",""price"":484.25}",2025-04-11T08:01:28Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.4115}",2025-04-11T08:01:02Z
2157895309,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""S"",""price"":1029}",2025-04-11T08:00:44Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":61}",2025-04-11T07:37:34Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":31.3}",2025-04-11T07:30:18Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":31.305}",2025-04-11T07:25:26Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":31.3}",2025-04-11T07:15:54Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":31.3}",2025-04-11T07:11:00Z
2157885983,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""B"",""price"":936.8}",2025-04-11T07:10:40Z
2157885983,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""B"",""price"":936.6}",2025-04-11T07:06:03Z
2157887761,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""S"",""price"":60.54}",2025-04-11T07:04:18Z
2157885983,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""B"",""price"":936.6}",2025-04-11T07:02:29Z
2157890709,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""B"",""price"":484.75}",2025-04-11T07:02:28Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.555}",2025-04-11T06:54:34Z
2157889142,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""B"",""price"":3224.8}",2025-04-11T06:40:00Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.534}",2025-04-11T06:39:44Z
2157889142,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""B"",""price"":3224.8}",2025-04-11T06:39:41Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.39}",2025-04-11T06:16:08Z
2157891671,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""S"",""price"":484.25}",2025-04-11T06:10:17Z
2157891671,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""S"",""price"":484.25}",2025-04-11T06:05:03Z
2157895309,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""S"",""price"":1027.75}",2025-04-11T06:05:03Z
2157886255,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""S"",""price"":935.3}",2025-04-11T05:45:29Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":3206.7}",2025-04-11T05:45:00Z
2157886255,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""S"",""price"":935.3}",2025-04-11T05:44:43Z
2157900320,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""S"",""price"":31.18}",2025-04-11T05:42:02Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":3223.6}",2025-04-11T05:40:10Z
2157889142,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""B"",""price"":3234.8}",2025-04-11T05:26:39Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.537}",2025-04-11T05:21:04Z
2157892128,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""B"",""price"":1028.25}",2025-04-11T05:13:57Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.537}",2025-04-11T05:10:56Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":59.93}",2025-04-11T05:10:27Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":3227.1}",2025-04-11T04:58:11Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.537}",2025-04-11T04:55:32Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.537}",2025-04-11T04:52:32Z
2157895309,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""S"",""price"":1027.5}",2025-04-11T04:50:03Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":59.94}",2025-04-11T04:35:46Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.342}",2025-04-11T03:41:00Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.513}",2025-04-11T03:36:07Z
2157885983,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""B"",""price"":935.7}",2025-04-11T03:25:41Z
2157885983,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""B"",""price"":935.7}",2025-04-11T03:23:58Z
2157884537,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""B"",""price"":4.365}",2025-04-11T03:23:56Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":59.93}",2025-04-11T03:15:00Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":59.93}",2025-04-11T03:13:28Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":31.195}",2025-04-11T02:33:03Z
2157895916,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""B"",""price"":538.25}",2025-04-11T02:31:46Z
2157892128,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""B"",""price"":1025.5}",2025-04-11T02:30:12Z
2157892128,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""B"",""price"":1025.75}",2025-04-11T02:28:39Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.52}",2025-04-11T02:27:13Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.503}",2025-04-11T02:13:31Z
2157886255,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""S"",""price"":930.8}",2025-04-11T02:02:13Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.3495}",2025-04-11T02:01:54Z
2157896144,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""S"",""price"":536.5}",2025-04-11T01:54:36Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.349}",2025-04-11T01:46:20Z
2157900320,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""S"",""price"":31.055}",2025-04-11T01:08:02Z
2157895309,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""S"",""price"":1023}",2025-04-11T01:06:36Z
2157884537,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""B"",""price"":4.379}",2025-04-11T00:53:23Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":60.04}",2025-04-11T00:41:42Z
2157884537,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""B"",""price"":4.379}",2025-04-11T00:40:04Z
2157884537,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""B"",""price"":4.378}",2025-04-11T00:35:47Z
2157885983,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""B"",""price"":931}",2025-04-11T00:32:46Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":31.16}",2025-04-11T00:31:47Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":31.16}",2025-04-11T00:25:03Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":31.16}",2025-04-11T00:24:05Z
2157900320,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""S"",""price"":31.055}",2025-04-11T00:05:49Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.51}",2025-04-11T00:05:45Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.511}",2025-04-11T00:00:11Z
2157900320,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""S"",""price"":31.055}",2025-04-11T00:00:07Z
2157900320,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""S"",""price"":31.055}",2025-04-10T23:18:42Z
2157886255,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""S"",""price"":930.5}",2025-04-10T23:15:02Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.37}",2025-04-10T23:15:02Z
2157886255,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""S"",""price"":930.6}",2025-04-10T23:13:55Z
2157887761,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""S"",""price"":59.88}",2025-04-10T23:12:21Z
2157885983,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""B"",""price"":931.7}",2025-04-10T22:06:44Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.501}",2025-04-10T20:47:08Z
2157900320,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""S"",""price"":30.925}",2025-04-10T19:45:22Z
2157900320,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""S"",""price"":30.94}",2025-04-10T19:44:30Z
2157884537,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""B"",""price"":4.382}",2025-04-10T18:38:01Z
2157889142,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""B"",""price"":3187.2}",2025-04-10T18:32:06Z
2157884537,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""B"",""price"":4.3815}",2025-04-10T18:30:02Z
2157884537,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""B"",""price"":4.3835}",2025-04-10T18:26:02Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.561}",2025-04-10T18:25:44Z
2157884537,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""B"",""price"":4.3815}",2025-04-10T18:24:11Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.562}",2025-04-10T18:21:50Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":30.945}",2025-04-10T18:21:40Z
2157896144,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""S"",""price"":536.25}",2025-04-10T18:16:21Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.561}",2025-04-10T18:11:21Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.564}",2025-04-10T18:05:11Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":30.945}",2025-04-10T18:03:00Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":59.97}",2025-04-10T17:55:01Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":59.97}",2025-04-10T17:54:35Z
2157895916,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""B"",""price"":540}",2025-04-10T17:43:11Z
2157892128,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""B"",""price"":1027.25}",2025-04-10T17:10:02Z
2157892128,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""B"",""price"":1027.25}",2025-04-10T17:09:44Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":3173}",2025-04-10T17:05:12Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":59.97}",2025-04-10T17:02:20Z
2157892128,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""B"",""price"":1027.25}",2025-04-10T17:02:14Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":3172.9}",2025-04-10T17:02:03Z
2157887761,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""S"",""price"":59.33}",2025-04-10T16:20:04Z
2157895309,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""S"",""price"":1021.25}",2025-04-10T16:20:00Z
2157887761,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""S"",""price"":59.33}",2025-04-10T16:18:13Z
2157895309,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""S"",""price"":1021.25}",2025-04-10T16:17:24Z
2157887761,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""S"",""price"":59.32}",2025-04-10T16:14:11Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":3172.8}",2025-04-10T16:10:19Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":3173}",2025-04-10T16:07:32Z
2157895916,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""B"",""price"":540}",2025-04-10T16:05:02Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":3173}",2025-04-10T16:00:55Z
2157895916,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""B"",""price"":540}",2025-04-10T16:00:22Z
2157886255,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""S"",""price"":934.6}",2025-04-10T16:00:11Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":3173}",2025-04-10T15:57:52Z
2157886255,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""S"",""price"":934.6}",2025-04-10T15:57:39Z
2157900320,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""S"",""price"":30.855}",2025-04-10T15:55:42Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.388}",2025-04-10T15:42:18Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":59.82}",2025-04-10T15:29:10Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":59.82}",2025-04-10T15:10:53Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":59.82}",2025-04-10T15:09:16Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":59.82}",2025-04-10T14:30:36Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":59.82}",2025-04-10T14:29:00Z
2157884537,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""B"",""price"":4.371}",2025-04-10T14:21:32Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":30.865}",2025-04-10T14:11:07Z
2157889142,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""B"",""price"":3153.4}",2025-04-10T14:05:01Z
2157889142,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""B"",""price"":3153.5}",2025-04-10T14:04:55Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":3135.8}",2025-04-10T13:58:43Z
2157890709,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""B"",""price"":477.25}",2025-04-10T13:54:48Z
2157900320,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""S"",""price"":30.735}",2025-04-10T13:53:40Z
2157892128,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""B"",""price"":1019}",2025-04-10T13:52:25Z
2157896144,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""S"",""price"":537.75}",2025-04-10T13:40:50Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.664}",2025-04-10T13:25:30Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.664}",2025-04-10T13:21:05Z
2157885983,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""B"",""price"":937.5}",2025-04-10T13:20:09Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.664}",2025-04-10T13:14:26Z
2157886255,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""S"",""price"":932}",2025-04-10T13:01:44Z
2157886255,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""S"",""price"":932.3}",2025-04-10T12:58:36Z
2157891671,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""S"",""price"":476.5}",2025-04-10T12:41:21Z
2157896144,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""S"",""price"":544.25}",2025-04-10T12:41:02Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.347}",2025-04-10T12:40:31Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":3133.3}",2025-04-10T12:40:01Z
